14,2,2.0,-1.53,24.61
14,2,3.0,-1.53,23.61
14,2,4.0,-1.53,25.61
14,2,5.0,4.03,0.66
14,2,6.0,6.03,0.66
14,2,7.0,5.03,0.66
14,2,8.0,5.03,-0.34
14,2,9.0,5.03,1.66
14,2,10.0,-0.99,24.44
14,2,11.0,1.01,24.44
14,2,12.0,0.01,24.44
14,2,13.0,0.01,23.44
14,2,14.0,0.01,25.44
15,0,0.0,4.02,0.37
15,0,1.0,6.02,0.37
15,0,2.0,5.02,0.37
15,0,3.0,5.02,-0.63
15,0,4.0,5.02,1.37
15,0,5.0,3.99,-0.21
15,0,6.0,5.99,-0.21
15,0,7.0,4.99,-0.21
15,0,8.0,4.99,-1.21
15,0,9.0,4.99,0.79
15,0,10.0,-0.78,27.05
15,0,11.0,1.22,27.05
15,0,12.0,0.22,27.05
15,0,13.0,0.22,26.05
15,0,14.0,0.22,28.05
15,1,0.0,-0.19,17.32
15,1,1.0,1.81,17.32
15,1,2.0,0.81,17.32
15,1,3.0,0.81,16.32
15,1,4.0,0.81,18.32
15,1,5.0,3.95,0.81
15,1,6.0,5.95,0.81
15,1,7.0,4.95,0.81
15,1,8.0,4.95,-0.19
15,1,9.0,4.95,1.81
15,1,10.0,-0.88,26.27
15,1,11.0,1.12,26.27
15,1,12.0,0.12,26.27
15,1,13.0,0.12,25.27
15,1,14.0,0.12,27.27
15,2,0.0,-3.01,25.24
15,2,1.0,-1.01,25.24
15,2,2.0,-2.01,25.24
15,2,3.0,-2.01,24.24
15,2,4.0,-2.01,26.24
15,2,5.0,3.93,0.64
15,2,6.0,5.93,0.64
15,2,7.0,4.93,0.64
15,2,8.0,4.93,-0.36
15,2,9.0,4.93,1.64
15,2,10.0,-1.84,25.88
15,2,11.0,0.16,25.88
15,2,12.0,-0.84,25.88
15,2,13.0,-0.84,24.88
15,2,14.0,-0.84,26.88
16,0,0.0,4.04,-0.14
16,0,1.0,6.04,-0.14
16,0,2.0,5.04,-0.14
16,0,3.0,5.04,-1.14
16,0,4.0,5.04,0.86
16,0,5.0,2.92,-0.04
16,0,6.0,4.92,-0.04
16,0,7.0,3.92,-0.04
16,0,8.0,3.92,-1.04
16,0,9.0,3.92,0.96
16,0,10.0,-0.59,25.71
16,0,11.0,1.41,25.71
16,0,12.0,0.41,25.71
16,0,13.0,0.41,24.71
16,0,14.0,0.41,26.71
16,1,0.0,6.0,21.00
16,1,1.0,8.0,21.00
16,1,2.0,7.00,21.00
16,1,3.0,7.00,20.0
16,1,4.0,7.00,22.0
16,1,5.0,2.7,0.23
16,1,6.0,4.7,0.23
16,1,7.0,3.70,0.23
16,1,8.0,3.70,-0.77
16,1,9.0,3.70,1.23
16,1,10.0,3.14,26.78
16,1,11.0,5.14,26.78
16,1,12.0,4.14,26.78
16,1,13.0,4.14,25.78
16,1,14.0,4.14,27.78
16,2,0.0,6.72,27.69
16,2,1.0,8.72,27.69
16,2,2.0,7.72,27.69
16,2,3.0,7.72,26.69
16,2,4.0,7.72,28.69
16,2,5.0,2.32,-0.28
16,2,6.0,4.32,-0.28
16,2,7.0,3.32,-0.28
16,2,8.0,3.32,-1.28
16,2,9.0,3.32,0.72
16,2,10.0,5.92,27.55
16,2,11.0,7.92,27.55
16,2,12.0,6.92,27.55
16,2,13.0,6.92,26.55
16,2,14.0,6.92,28.55
17,0,0.0,3.91,0.47
17,0,1.0,5.91,0.47
17,0,2.0,4.91,0.47
17,0,3.0,4.91,-0.53
17,0,4.0,4.91,1.47
17,0,5.0,4.05,-0.29
17,0,6.0,6.05,-0.29
17,0,7.0,5.05,-0.29
17,0,8.0,5.05,-1.29
17,0,9.0,5.05,0.71
17,0,10.0,-0.69,26.77
17,0,11.0,1.31,26.77
17,0,12.0,0.31,26.77
17,0,13.0,0.31,25.77
17,0,14.0,0.31,27.77
17,1,0.0,-0.17,17.18
17,1,1.0,1.83,17.18
17,1,2.0,0.83,17.18
17,1,3.0,0.83,16.18
17,1,4.0,0.83,18.18
17,1,5.0,4.07,0.68
17,1,6.0,6.07,0.68
17,1,7.0,5.07,0.68
17,1,8.0,5.07,-0.32
17,1,9.0,5.07,1.68
17,1,10.0,-0.63,25.76
17,1,11.0,1.37,25.76
17,1,12.0,0.37,25.76
17,1,13.0,0.37,24.76
17,1,14.0,0.37,26.76
17,2,0.0,-2.53,25.35
17,2,1.0,-0.53,25.35
17,2,2.0,-1.53,25.35
