"27","29","24","24","32","30","24","32","25","24","24","32","24","31","31","28","14","30","29","24","40","22","30","28","14","24","38","30","19","30","14","30","16","22","37","6","23","16","25","34","22","23","34","15","28","20","15","22","33","0","28","22","20","24","18","27","22","24","20","24","24","26","18","35","32","25","37","18","37","30","28","32","14","30","16","20","18","28","32","17","38","30","28","34","12","18","37","24","19","39","26","18","29","30","34","32","12","33","16","20","40","15","30","12","42","14","14","30","18","36","30","30","26","10","20","25","23","22","28","14","20","22","20","19","20","28","30","34","20","17","36","22","23","33","17","20","24","24","34","30"
"7","6","7","6","6","10","8","8","8","7","8","10","10","10","8","11","32","6","11","8","20","7","37","6","30","8","17","8","38","8","32","10","32","9","16","27","8","40","6","18","38","7","15","36","8","18","31","8","12","28","0","14","34","8","30","38","40","10","38","39","37","9","37","34","34","6","20","34","26","8","18","10","32","9","26","36","38","6","14","35","26","16","8","22","26","36","26","8","34","23","8","34","9","8","30","12","29","10","32","40","24","30","8","24","25","32","34","9","22","31","12","12","8","30","38","38","36","36","8","34","36","38","34","36","34","4","14","12","16","34","28","14","8","18","34","36","38","36","38","26"
"12","12","8","10","16","16","10","18","10","10","11","18","9","18","16","16","20","17","12","6","28","8","37","11","26","10","22","19","32","16","20","15","29","10","20","23","10","30","9","28","36","8","20","32","16","6","24","8","16","22","14","0","30","7","25","41","38","9","32","36","35","10","32","36","38","11","23","30","28","14","20","14","28","17","14","33","33","14","15","31","27","16","9","25","12","30","30","11","30","27","12","30","14","12","34","18","26","18","29","32","26","26","16","14","28","26","28","15","14","34","16","17","10","21","33","38","40","35","14","22","30","36","30","32","32","14","14","14","4","34","30","3","10","19","28","33","37","38","45","30"
"37","34","34","34","39","40","34","40","36","34","34","40","34","42","40","41","18","38","36","34","32","32","24","36","16","33","38","38","5","38","16","40","12","34","38","20","34","10","35","36","18","33","38","8","38","30","15","33","40","20","34","30","0","33","7","16","16","33","5","9","8","34","8","21","19","32","34","7","28","38","29","39","12","40","21","8","6","38","39","8","24","34","35","25","20","12","26","34","4","30","36","8","39","34","21","40","15","40","16","8","30","9","40","20","30","15","10","40","28","22","39","40","34","15","6","11","12","8","38","14","7","8","4","7","4","36","36","41","30","6","25","31","35","36","8","8","10","12","26","28"
"8","5","4","6","10","11","4","12","3","5","4","11","2","14","11","12","26","12","12","4","24","4","34","5","28","4","22","13","34","10","26","11","28","4","20","24","4","34","4","24","38","4","19","32","10","12","26","4","16","24","8","7","33","0","28","41","36","3","34","39","36","4","34","36","38","4","23","32","30","10","18","13","30","11","20","34","35","9","17","31","30","18","6","24","19","31","28","6","33","28","12","32","10","10","33","17","26","12","28","34","26","27","11","21","28","28","30","10","18","34","16","16","8","26","34","40","40","34","10","29","34","37","32","32","33","9","16","15","10","34","32","8","6","20","30","34","39","38","42","28"
"31","29","30","30","34","34","30","34","30","29","29","34","28","37","36","35","14","32","31","27","32","27","25","30","15","28","36","34","10","34","12","34","14","28","37","16","28","12","30","35","20","28","34","12","34","23","12","28","37","18","30","25","7","28","0","22","19","26","8","13","13","30","14","22","24","28","34","9","26","34","23","34","12","34","16","12","10","32","33","12","28","30","30","24","16","17","29","30","10","32","28","14","33","28","24","36","13","34","16","10","32","10","35","14","32","16","10","34","24","23","34","36","30","12","10","14","18","13","33","12","14","13","6","12","10","32","32","35","24","10","26","26","30","33","8","12","14","16","30","26"
"40","38","42","42","36","36","40","34","42","40","40","34","42","33","35","36","30","36","40","40","22","39","18","38","26","40","34","34","15","36","30","38","24","41","33","28","40","18","42","26","23","41","32","13","36","41","28","40","36","27","38","41","16","41","22","0","18","41","16","14","12","40","17","12","6","42","28","16","21","37","34","35","19","36","34","12","15","37","36","15","18","32","41","23","34","20","18","42","16","23","40","14","36","36","10","32","27","35","26","16","22","18","36","33","20","27","21","36","40","14","34","34","40","26","14","10","6","18","36","26","14","11","16","13","14","36","36","35","40","12","16","41","41","30","17","12","10","8","16","25"
"40","40","38","38","42","42","37","42","37","38","36","40","36","42","42","42","25","39","44","38","37","36","15","40","20","36","42","40","14","41","24","42","18","36","44","20","35","15","38","37","21","37","45","10","40","38","22","36","46","22","40","38","16","36","19","18","0","36","16","17","14","39","12","29","24","38","42","14","36","42","38","45","16","41","30","13","14","40","46","10","34","41","42","34","30","18","32","38","16","36","42","12","40","40","23","47","21","43","18","16","38","16","42","30","38","21","18","42","34","28","46","44","40","22","13","18","15","14","40","23","16","14","15","12","14","40","45","47","36","14","31","37","38","42","12","12","17","16","18","22"
"6","6","4","5","10","9","4","10","4","4","3","10","2","12","11","10","27","10","12","4","24","4","34","6","28","2","18","12","34","9","28","9","28","3","21","23","2","35","4","22","38","4","17","32","8","12","26","4","16","24","10","9","33","3","26","41","36","0","34","38","36","4","33","38","38","4","24","32","28","8","17","13","28","9","21","34","35","7","15","30","30","16","8","25","21","33","28","5","35","24","12","32","8","11","34","18","24","10","28","34","27","28","10","20","30","29","31","9","18","33","14","16","8","26","34","40","40","32","8","30","37","38","32","32","33","10","16","16","8","34","30","10","4","19","30","34","39","38","40","26"
"38","37","37","38","40","42","37","42","38","36","36","40","36","43","41","42","18","40","34","34","31","35","24","36","16","36","42","40","6","40","16","41","12","36","42","20","36","6","38","36","17","36","39","7","40","29","16","34","44","20","38","32","5","34","8","16","16","34","0","6","9","36","8","20","18","37","36","6","26","40","26","42","11","42","20","8","6","38","38","8","28","33","36","24","21","14","28","38","5","32","36","8","40","35","20","42","16","42","16","8","32","10","42","22","30","16","12","41","30","21","40","43","38","16","6","8","12","7","40","13","10","8","5","6","6","39","36","43","30","6","25","32","38","36","8","8","8","11","28","30"
"39","40","42","41","42","42","42","42","42","40","40","40","40","44","41","43","21","40","34","38","29","39","25","40","18","40","40","40","9","42","20","42","15","40","40","24","40","13","42","36","18","40","37","10","42","35","18","38","44","24","39","36","9","39","13","14","17","38","6","0","8","40","10","17","16","40","34","9","24","42","24","42","14","41","24","12","8","40","38","11","24","32","40","24","25","18","28","41","8","29","37","10","42","34","18","40","19","41","18","12","28","12","43","24","27","19","16","44","32","18","42","42","42","20","6","5","8","10","42","18","12","8","10","8","8","40","35","42","34","9","22","35","42","36","11","8","4","6","24","26"
"39","36","38","36","39","42","36","41","37","36","36","38","36","40","38","42","22","40","38","34","31","36","22","38","20","36","40","39","9","40","21","41","16","37","40","22","37","12","38","34","20","37","36","8","40","35","20","36","43","24","37","35","8","36","13","12","14","36","9","8","0","37","10","16","16","36","34","6","26","40","30","40","14","40","26","8","4","38","40","9","25","32","39","24","28","14","26","36","8","30","38","8","40","35","18","40","20","40","18","10","28","10","42","26","26","20","16","42","34","18","38","42","40","18","4","6","8","9","40","20","8","4","8","4","7","40","36","39","34","6","22","36","37","35","9","2","6","7","22","24"
"7","4","6","8","9","8","6","10","6","6","5","9","5","10","10","8","28","10","12","5","24","5","34","4","32","5","18","11","36","8","29","8","32","5","18","25","6","35","6","22","42","6","16","34","8","14","28","6","14","26","9","10","34","4","30","40","39","4","36","40","37","0","36","38","38","6","22","34","28","8","20","10","31","9","22","34","36","6","14","34","28","16","4","24","22","34","26","6","36","26","10","36","6","10","34","16","28","10","32","36","24","30","9","22","28","31","31","7","20","32","12","13","6","28","37","42","40","36","7","32","36","38","33","34","34","8","14","14","11","34","30","10","6","18","32","35","40","40","40","26"
"38","37","34","36","41","42","35","42","36","34","34","41","32","43","40","42","16","40","38","34","31","34","22","38","10","33","40","39","4","40","15","42","9","34","40","18","34","14","34","38","12","32","42","5","40","34","13","32","42","18","37","32","8","34","14","17","12","33","8","10","10","36","0","26","18","34","38","10","31","40","31","42","8","42","20","12","8","40","42","4","29","36","36","28","21","12","32","36","8","32","41","4","41","38","21","45","14","42","8","12","34","9","42","22","34","12","10","41","25","26","46","46","35","18","9","14","14","6","40","13","10","13","12","7","6","38","39","46","30","9","26","31","35","40","8","8","14","12","26","28"
"36","34","38","37","31","34","38","32","38","37","38","32","38","32","30","34","34","33","33","36","19","38","24","34","32","38","30","30","23","33","34","33","30","39","29","34","38","24","38","24","31","38","26","22","34","37","32","38","32","35","34","36","21","36","22","12","29","38","20","17","16","38","26","0","9","38","20","20","14","32","25","30","28","32","36","20","19","34","30","24","14","25","36","18","36","26","16","38","20","20","34","22","34","28","11","26","33","31","32","22","16","24","33","36","14","33","28","34","42","6","29","32","38","30","18","12","14","24","34","32","20","16","18","20","21","34","30","28","38","20","12","38","39","24","24","18","12","14","17","23"
"36","35","38","38","32","34","37","32","39","36","38","31","39","31","31","34","30","34","34","36","17","38","21","35","26","38","30","32","19","33","30","35","24","38","29","32","38","24","38","26","26","38","27","18","34","41","28","38","31","32","34","38","19","38","24","6","24","38","18","16","16","38","18","9","0","39","24","20","16","34","30","32","21","34","34","18","20","35","32","18","17","26","36","18","34","22","16","40","20","19","38","17","35","33","4","30","28","32","26","20","20","22","32","36","16","28","23","34","38","12","34","34","38","28","18","14","12","19","33","28","18","17","20","17","16","34","32","30","38","18","12","38","38","28","22","16","14","12","16","23"
"7","6","4","3","10","10","4","9","5","3","2","11","4","12","12","12","30","9","14","6","25","4","34","6","28","2","18","10","36","8","30","10","28","3","19","24","2","36","4","20","39","3","18","33","8","14","28","3","14","25","6","11","32","4","28","42","38","4","37","40","36","6","34","38","39","0","23","33","30","9","19","12","30","10","24","35","35","8","17","32","30","19","8","27","22","32","28","4","34","25","10","33","9","12","34","16","25","10","30","36","26","28","10","21","30","29","30","10","18","34","15","14","6","27","36","40","39","32","9","32","36","38","32","34","33","8","16","15","12","32","32","12","4","20","32","34","40","38","40","25"
"20","20","22","22","20","18","22","18","25","22","24","17","24","16","15","18","41","19","17","22","12","22","28","20","41","23","11","16","36","18","39","16","43","22","10","38","24","36","23","13","44","22","9","36","18","26","40","23","12","37","20","23","34","23","34","28","42","24","36","34","34","22","38","20","24","23","0","36","12","16","22","12","40","18","35","34","35","20","14","38","10","14","20","18","34","34","14","22","33","9","18","36","19","16","22","8","42","16","44","35","7","38","18","33","10","40","34","17","34","18","14","14","20","38","34","31","30","40","18","40","30","32","34","36","34","18","12","12","26","35","16","26","23","6","37","34","30","31","30","27"
"36","33","34","33","38","40","34","38","34","33","34","38","33","41","38","40","18","37","34","31","32","32","24","34","17","33","43","37","6","38","16","38","12","34","41","17","34","8","34","34","16","34","36","6","38","29","16","32","44","18","34","30","7","32","9","16","14","32","6","9","6","34","10","20","20","33","36","0","28","38","26","40","10","38","22","8","4","36","40","8","29","32","36","24","22","14","29","34","4","34","32","8","38","32","22","38","16","39","16","10","32","6","39","20","30","16","14","40","30","21","38","40","37","13","4","8","12","10","38","14","10","8","6","5","8","37","36","39","30","6","26","30","34","34","6","8","9","10","28","26"
"25","26","30","29","24","24","29","24","32","28","30","22","30","22","22","23","35","24","20","27","12","30","26","26","36","30","18","22","30","24","34","22","36","30","19","36","31","30","30","18","38","31","14","30","25","28","34","29","22","37","26","28","28","30","26","21","36","28","26","24","26","28","31","14","16","30","12","28","0","24","20","20","30","24","31","28","28","25","17","30","8","14","27","13","32","31","12","28","30","9","24","31","24","22","15","18","35","22","38","28","8","32","24","31","6","34","28","24","36","10","20","22","28","31","26","23","24","31","24","33","25","25","27","29","28","26","16","18","28","29","6","29","28","14","30","26","23","24","24","24"
"5","7","10","10","4","3","10","4","10","10","9","4","9","6","5","2","34","4","12","10","20","10","36","6","36","9","12","5","42","4","34","2","35","9","12","28","10","40","9","16","45","10","10","40","4","19","32","11","9","30","8","14","38","10","34","37","42","8","40","42","40","8","40","32","34","9","16","38","24","0","21","6","36","3","27","36","41","5","10","39","24","15","8","24","27","36","23","10","40","19","10","38","4","10","30","10","32","4","36","39","20","34","4","27","23","35","36","2","24","28","8","8","8","32","40","41","39","40","3","36","38","41","38","39","37","6","11","8","16","40","26","14","10","12","37","38","40","40","36","28"
"18","18","20","19","20","22","20","21","20","19","20","20","20","22","20","22","28","20","12","17","18","18","32","18","26","19","26","20","28","20","28","21","27","20","26","28","20","32","20","22","30","20","20","30","22","19","28","19","26","28","18","20","29","18","23","34","38","17","26","24","30","20","31","25","30","19","22","26","20","21","0","22","26","21","24","34","28","18","16","32","24","12","19","14","26","38","24","20","28","24","14","32","21","12","28","18","25","20","28","32","22","27","22","24","22","31","32","23","24","22","19","23","20","26","27","26","32","32","20","28","34","30","29","30","30","20","14","20","20","30","24","20","20","20","29","30","27","28","36","22"
"8","10","14","12","8","8","14","8","15","13","14","6","13","6","6","6","34","9","12","12","18","12","34","9","38","13","10","9","42","8","33","6","38","12","10","31","14","40","13","14","47","14","6","41","8","18","34","13","6","32","10","14","39","13","34","35","45","13","42","42","40","10","42","30","32","12","12","40","20","6","22","0","38","8","26","38","42","8","7","40","20","13","10","23","27","39","20","12","40","16","10","40","8","10","28","7","36","6","40","40","15","34","8","26","19","38","35","6","25","25","6","6","9","32","40","40","38","43","8","36","38","39","38","40","38","8","8","4","16","40","21","16","12","9","38","38","38","38","35","28"
"32","32","28","30","34","34","28","36","30","26","29","36","28","36","34","36","12","34","32","28","33","29","27","32","10","28","40","34","10","32","12","36","8","28","42","14","28","13","28","38","12","28","38","8","33","26","12","26","39","14","32","28","12","30","12","19","16","28","11","14","14","31","8","28","21","30","40","10","30","36","26","38","0","36","16","14","12","32","34","8","32","30","31","27","16","15","30","29","13","34","32","10","34","31","22","38","11","38","10","12","36","8","34","16","34","10","12","36","22","30","37","38","31","11","12","16","17","12","33","8","13","16","12","12","12","33","34","38","26","12","27","26","28","38","8","13","17","14","30","26"
"6","8","12","10","5","4","11","2","10","12","8","3","10","4","7","2","36","2","12","12","20","10","34","7","38","10","12","4","43","5","36","2","36","10","14","28","10","40","11","14","46","12","11","40","4","20","34","12","11","30","9","17","40","11","34","36","41","9","42","41","40","9","42","32","34","10","18","38","24","3","21","8","36","0","30","36","40","6","12","40","26","16","10","26","30","38","22","10","41","20","10","40","3","12","30","10","32","2","38","40","21","35","4","28","23","37","38","3","26","28","9","8","10","34","40","41","38","40","4","39","41","40","36","39","38","6","13","8","18","38","27","18","11","14","38","38","40","40","34","27"
"24","25","22","24","30","29","24","31","24","22","24","30","21","31","28","28","8","30","23","21","36","21","36","24","15","22","33","32","20","28","7","28","18","22","32","16","23","20","22","40","24","22","30","22","28","16","12","20","30","16","26","14","21","20","16","34","30","21","20","24","26","22","20","36","34","24","35","22","31","27","24","26","16","30","0","24","24","26","25","20","32","24","22","30","6","22","34","24","22","34","24","23","28","26","34","32","16","30","17","22","36","18","30","6","36","16","16","28","10","36","28","30","22","10","24","29","31","24","27","10","23","28","22","24","22","26","25","28","13","24","30","14","22","30","18","24","28","30","43","35"
"36","34","36","37","36","38","36","37","34","35","34","36","34","38","38","36","21","36","40","34","32","32","20","34","21","34","40","35","10","37","20","36","18","35","40","20","34","7","37","34","23","36","37","10","36","32","21","34","40","20","36","33","8","34","12","12","13","34","8","12","8","34","12","20","18","35","34","8","28","36","34","38","14","36","24","0","7","36","39","8","26","36","36","28","26","14","24","37","8","31","34","10","36","36","17","40","21","38","20","8","30","12","37","26","28","20","14","37","34","20","36","40","36","18","8","12","12","10","36","18","9","8","6","6","8","35","39","39","32","6","24","34","36","34","8","8","11","13","23","28"
"38","37","38","37","40","42","38","42","36","36","36","40","34","44","42","42","20","39","38","34","34","34","22","38","18","36","42","38","6","41","18","40","14","36","42","18","36","8","38","36","18","36","40","4","40","32","18","34","45","18","38","33","6","35","10","15","14","35","6","8","4","36","8","19","20","35","35","4","28","41","28","42","12","40","24","7","0","40","42","6","27","35","38","26","24","13","28","37","4","33","34","6","40","34","21","41","18","42","16","8","30","8","42","22","30","18","14","42","31","20","40","42","40","16","2","8","10","8","40","16","8","5","6","4","7","39","38","43","32","3","26","34","38","36","6","5","7","9","25","26"
"2","8","8","8","4","4","6","4","8","7","7","6","8","5","6","5","32","6","10","7","21","10","36","6","34","7","14","7","40","2","32","5","34","7","16","26","7","38","6","18","42","10","12","38","2","17","31","8","12","28","6","14","38","9","32","37","40","7","38","40","38","6","40","34","35","8","20","36","25","5","18","8","32","6","26","36","40","0","10","37","28","13","8","23","26","36","23","6","40","22","8","37","2","10","30","12","30","6","35","38","23","34","4","26","24","34","35","4","24","30","8","11","8","30","39","39","38","37","4","36","39","38","36","37","37","5","12","10","14","38","26","15","6","14","35","36","39","38","36","26"
"10","14","16","16","10","10","16","12","18","15","16","10","18","8","8","10","32","12","8","14","16","16","36","12","38","16","11","12","40","9","31","9","40","16","14","35","17","39","16","20","44","17","8","42","10","16","36","16","10","32","14","15","39","17","33","36","46","15","38","38","40","14","42","30","32","17","14","40","17","10","16","7","34","12","25","39","42","10","0","41","22","8","12","19","24","42","20","15","42","18","10","44","10","10","28","6","36","10","40","38","18","40","10","24","19","38","34","10","26","26","4","8","12","31","40","38","40","44","10","33","39","40","39","42","40","12","4","6","15","43","22","17","14","10","37","40","38","38","40","30"
"36","34","32","33","38","39","32","40","34","32","32","39","31","40","40","40","18","38","37","31","32","31","22","34","12","30","40","38","5","38","16","40","12","31","41","18","31","10","34","38","16","30","40","4","38","30","16","30","42","17","35","31","8","31","12","15","10","30","8","11","9","34","4","24","18","32","38","8","30","39","32","40","8","40","20","8","6","37","41","0","29","36","36","29","20","11","28","34","8","31","38","4","38","35","18","42","14","40","12","8","34","8","39","20","32","14","10","40","26","25","42","42","35","15","7","12","12","7","37","14","10","12","8","5","6","36","40","43","28","8","24","31","33","38","5","6","12","10","26","27"
"27","28","30","30","26","26","30","25","33","30","30","24","31","24","24","25","36","26","24","30","14","28","22","28","36","30","18","23","27","26","35","24","34","30","17","37","31","29","30","16","38","30","17","28","26","30","34","29","20","38","26","27","24","30","28","18","34","30","28","24","25","28","29","14","17","30","10","29","8","24","24","20","32","26","32","26","27","28","22","29","0","20","27","16","34","27","12","30","26","8","28","28","26","24","15","18","36","24","36","28","6","30","26","31","7","33","28","24","36","10","24","22","26","34","26","24","22","29","25","32","21","24","26","28","24","26","18","20","29","26","8","29","30","15","30","25","22","22","22","24"
"14","16","17","17","15","16","16","17","18","16","18","14","19","14","10","15","30","16","9","14","14","18","32","15","32","18","17","16","34","14","29","14","36","18","16","30","19","34","18","20","38","18","10","34","15","18","32","18","14","30","16","16","34","18","30","32","41","16","33","32","32","16","36","25","26","19","14","32","14","15","12","13","30","16","24","36","35","13","8","36","20","0","15","12","24","36","18","18","36","16","12","36","14","10","24","10","34","15","35","34","16","32","14","25","14","32","32","16","26","23","10","15","16","28","34","32","32","38","14","30","33","32","34","35","35","14","7","11","18","36","19","18","16","10","32","34","32","32","37","24"
"8","4","6","8","8","9","6","10","8","6","8","10","8","10","8","10","27","10","9","5","20","7","36","3","30","8","18","12","37","8","26","8","32","6","16","28","8","38","6","22","40","7","16","36","8","15","28","8","12","28","8","9","35","6","30","41","42","8","36","40","39","4","36","36","36","8","20","36","27","8","19","10","31","10","22","36","38","8","12","36","27","15","0","23","20","36","26","8","36","24","12","36","8","10","32","14","29","10","32","37","24","31","9","22","26","31","30","8","19","32","12","13","4","30","38","42","42","37","8","30","36","39","35","36","34","8","12","12","11","37","29","9","8","16","34","36","42","41","42","28"
"25","23","26","27","22","26","26","26","26","26","28","23","26","25","20","26","30","25","20","24","12","26","26","23","28","27","24","24","24","24","30","26","29","28","23","34","28","31","26","20","30","26","20","28","24","28","30","28","22","34","22","25","25","24","24","23","34","25","24","24","24","24","28","18","18","27","18","24","13","24","14","23","27","26","30","28","26","23","19","29","16","12","23","0","29","34","17","28","24","18","23","28","24","18","16","20","31","24","28","28","16","26","25","32","16","31","27","26","33","14","21","26","26","30","26","23","24","29","25","28","28","25","28","26","26","22","16","22","28","28","17","26","28","19","26","27","23","24","28","18"
"25","24","20","22","28","28","21","30","22","21","22","30","20","30","28","28","10","30","22","20","36","20","34","24","15","22","33","30","20","28","8","28","18","21","32","16","22","21","21","39","24","19","30","22","28","14","14","20","28","12","26","12","20","19","16","34","30","21","21","25","28","22","21","36","34","22","34","22","32","27","26","27","16","30","6","26","24","26","24","20","34","24","20","29","0","21","36","22","21","36","24","22","28","24","32","29","14","30","18","22","36","19","28","6","37","14","14","28","10","36","27","28","22","11","24","30","31","24","26","10","22","28","22","24","23","26","24","27","13","24","33","12","21","31","19","26","29","29","42","34"
"35","34","30","30","38","36","31","38","32","32","32","40","31","40","38","38","17","38","38","34","37","34","26","36","16","32","36","36","14","38","16","36","12","32","33","16","32","13","32","36","22","31","39","12","37","33","12","31","38","18","36","30","12","31","17","20","18","33","14","18","14","34","12","26","22","32","34","14","31","36","38","39","15","38","22","14","13","36","42","11","27","36","36","34","21","0","31","30","12","30","40","9","38","40","22","41","15","38","15","14","32","12","36","23","32","8","12","36","24","28","42","40","34","16","14","18","17","10","37","15","8","16","12","12","10","37","39","40","30","11","26","28","31","36","15","12","18","16","25","30"
"25","27","28","28","23","22","26","21","28","26","28","20","29","18","22","22","38","23","27","26","12","26","22","25","40","27","18","24","29","21","38","22","38","27","20","39","27","26","28","17","40","28","18","28","22","30","38","26","20","37","26","30","26","28","29","18","32","28","28","28","26","26","32","16","16","28","14","29","12","23","24","20","30","22","34","24","28","23","20","28","12","18","26","17","36","31","0","28","29","13","22","29","22","22","12","18","40","22","39","25","12","32","21","34","10","38","28","22","37","13","18","20","26","35","28","24","22","32","22","36","27","24","26","26","28","23","22","20","30","26","13","32","27","16","28","27","24","24","26","26"
"6","7","4","2","10","8","3","9","6","4","4","12","6","10","11","10","28","9","11","5","26","6","36","8","31","4","16","11","38","8","30","8","30","3","17","23","4","36","3","21","40","6","16","34","8","14","27","4","15","24","8","11","34","6","30","42","38","5","38","41","36","6","36","38","40","4","22","34","28","10","20","12","29","10","24","37","37","6","15","34","30","18","8","28","22","30","28","0","36","24","10","35","8","13","35","14","26","10","31","37","27","30","8","20","28","28","32","10","17","36","14","14","6","26","37","41","41","34","8","32","36","40","34","36","34","10","16","13","10","34","30","11","2","19","33","36","41","38","40","26"
"39","35","34","35","40","42","36","42","36","36","36","42","34","44","40","43","18","39","36","34","32","32","23","36","16","34","42","38","4","40","16","42","11","36","38","20","35","9","35","36","16","33","40","6","40","32","16","34","41","19","34","30","4","33","10","16","16","35","5","8","8","36","8","20","20","34","33","4","30","40","28","40","13","41","22","8","4","40","42","8","26","36","36","24","21","12","29","36","0","32","36","6","41","34","21","40","16","42","14","10","32","7","42","21","30","14","12","41","28","22","41","42","36","17","5","10","12","8","40","13","7","8","6","6","4","36","38","42","32","4","28","30","36","36","8","8","10","10","27","28"
"21","24","26","25","21","20","25","20","28","24","26","18","27","18","19","19","40","20","20","26","10","26","25","24","36","25","10","17","33","20","38","18","36","24","12","36","26","35","26","13","42","26","12","32","20","30","36","24","15","39","23","27","30","28","32","23","36","24","32","29","30","26","32","20","19","25","9","34","9","19","24","16","34","20","34","31","33","22","18","31","8","16","24","18","36","30","13","24","32","0","24","30","21","22","18","16","36","18","39","33","6","35","20","33","8","36","32","20","32","16","20","18","22","36","32","29","26","30","19","38","28","30","32","32","28","21","16","17","26","32","10","28","24","12","36","28","28","27","23","23"
"8","11","12","10","12","12","12","10","10","10","12","12","13","12","11","10","30","10","8","9","24","9","38","10","36","12","18","12","38","10","30","8","37","10","19","27","12","32","12","20","42","12","13","36","10","13","33","11","14","26","8","12","36","12","28","40","42","12","36","37","38","10","41","34","38","10","18","32","24","10","14","10","32","10","24","34","34","8","10","38","28","12","12","23","24","40","22","10","36","24","0","39","10","7","34","10","33","12","38","36","22","33","10","22","24","36","34","12","24","30","6","10","11","26","36","36","38","40","10","32","38","36","33","36","38","9","12","10","13","35","29","15","10","14","33","38","35","36","42","29"
"36","34","32","34","38","39","33","40","34","32","34","39","32","41","38","40","18","38","38","32","32","32","22","36","12","32","41","37","6","38","17","40","12","32","38","18","32","10","32","36","15","30","41","4","38","34","15","32","40","18","34","30","8","32","14","14","12","32","8","10","8","36","4","22","17","33","36","8","31","38","32","40","10","40","23","10","6","37","44","4","28","36","36","28","22","9","29","35","6","30","39","0","39","34","18","42","16","41","12","10","32","8","39","24","31","14","12","39","27","24","44","44","35","18","6","12","12","7","38","15","6","10","9","4","6","35","40","43","32","6","26","31","34","38","8","5","12","10","24","26"
"4","8","9","10","4","3","8","4","9","8","7","4","8","4","6","2","34","3","12","9","20","10","36","6","36","8","13","4","42","2","34","2","35","8","14","27","8","38","8","16","44","10","12","38","1","18","32","8","10","29","9","14","39","10","33","36","40","8","40","42","40","6","41","34","35","9","19","38","24","4","21","8","34","3","28","36","40","2","10","38","26","14","8","24","28","38","22","8","41","21","10","39","0","12","30","12","32","4","36","39","22","35","2","26","24","36","36","2","24","29","8","8","6","32","40","42","38","38","2","37","40","40","36","38","38","5","12","10","15","38","27","16","8","14","36","38","40","40","36","26"
"10","8","10","12","10","12","12","12","11","11","12","10","12","12","8","12","31","10","8","8","18","10","35","8","32","12","18","12","34","10","30","12","36","12","18","30","12","37","10","20","38","10","14","34","12","16","34","12","14","30","8","12","34","10","28","36","40","11","35","34","35","10","38","28","33","12","16","32","22","10","12","10","31","12","26","36","34","10","10","35","24","10","10","18","24","40","22","13","34","22","7","34","12","0","28","10","32","12","34","36","20","31","11","24","20","36","36","12","24","26","10","14","12","30","33","32","36","40","10","32","36","35","32","35","36","8","10","10","16","36","27","15","13","15","30","35","33","33","40","26"
"32","30","34","34","28","29","32","28","35","32","34","28","34","27","26","30","30","29","32","32","16","33","20","30","28","33","26","28","22","28","30","30","28","34","26","32","34","23","34","24","29","33","26","20","30","38","30","33","27","34","30","34","21","33","24","10","23","34","20","18","18","34","21","11","4","34","22","22","15","30","28","28","22","30","34","17","21","30","28","18","15","24","32","16","32","22","12","35","21","18","34","18","30","28","0","27","30","28","28","20","18","24","28","34","14","29","24","30","37","10","30","30","33","30","20","16","14","22","28","28","19","19","20","18","19","29","30","26","35","20","12","34","34","26","22","17","16","14","18","22"
"12","13","16","14","11","10","14","9","18","14","16","10","19","8","9","10","36","12","10","14","14","16","34","12","40","16","12","10","42","10","37","9","42","16","10","34","18","42","16","15","44","16","6","41","11","20","38","16","8","32","12","18","40","17","36","32","47","18","42","40","40","16","45","26","30","16","8","38","18","10","18","7","38","10","32","40","41","12","6","42","18","10","14","20","29","41","18","14","40","16","10","42","12","10","27","0","38","8","42","40","15","39","10","28","16","39","38","11","28","24","6","7","14","33","40","36","36","45","10","38","36","38","39","42","41","12","9","4","20","40","22","20","14","9","40","40","37","36","36","28"
"29","28","26","26","32","30","26","32","27","26","24","32","24","34","34","34","13","30","30","28","37","27","32","30","6","24","36","30","16","30","12","32","6","25","36","9","24","22","26","36","18","25","38","16","30","27","8","24","36","12","29","26","15","26","13","27","21","24","16","19","20","28","14","33","28","25","42","16","35","32","25","36","11","32","16","21","18","30","36","14","36","34","29","31","14","15","40","26","16","36","33","16","32","32","30","38","0","32","8","21","40","12","32","14","40","8","14","32","16","34","38","37","28","12","18","23","22","12","31","14","20","22","18","18","15","32","34","38","24","16","32","24","26","40","15","18","22","21","30","26"
"6","9","12","10","4","4","12","2","12","12","10","2","10","3","6","4","37","5","13","12","18","12","34","8","38","10","10","5","44","5","38","4","36","10","11","30","10","42","11","14","46","12","9","41","5","21","34","12","8","33","10","18","40","12","34","35","43","10","42","41","40","10","42","31","32","10","16","39","22","4","20","6","38","2","30","38","42","6","10","40","24","15","10","24","30","38","22","10","42","18","12","41","4","12","28","8","32","0","38","40","19","36","4","29","21","38","38","4","26","26","8","6","10","34","40","39","38","39","5","40","42","40","38","40","39","8","12","6","18","40","25","18","11","12","38","38","38","38","34","26"
